N,P,K,pH,crop,N_class,P_class,K_class,pH_class,crop_encoded
90.88801542369625,12.027067590624366,99.59511898013226,5.55858353974735,potato,deficient,deficient,deficient,optimal,1
125.18861561190748,49.30135987677004,84.81752413355035,6.986162333509092,wheat,optimal,optimal,optimal,excess,5
136.29791863301676,58.522287395608096,37.98083026090909,6.637723927571428,potato,optimal,optimal,deficient,excess,1
142.40978886189492,85.10623727961283,82.00058217166941,7.700249304851439,sugarcane,optimal,optimal,optimal,optimal,3
143.71130066389966,85.51373810076699,69.37830357044379,6.452807574830104,rice,optimal,excess,optimal,optimal,2
37.0302891154798,24.4036414120006,41.58211628380332,7.900465613162265,tomato,deficient,deficient,deficient,excess,4
139.4414033964647,22.4811528139965,35.00204864690282,6.376481616239582,wheat,optimal,deficient,deficient,optimal,5
86.35782776872828,81.39703525708035,97.74325005824544,7.371085280460591,sugarcane,deficient,optimal,optimal,optimal,3
122.99232974155022,35.79387730899731,35.529458216069486,7.921603668996155,potato,optimal,deficient,deficient,excess,1
26.983751699985845,78.56630823678934,16.929572639663576,5.657178637063852,rice,deficient,excess,deficient,optimal,2
128.85578336506586,51.41470223285748,36.071673980673424,7.614932696837818,potato,optimal,optimal,deficient,excess,1
113.71745034820104,65.89853366134402,46.42398242897074,5.197477765636599,maize,optimal,optimal,optimal,deficient,0
49.82445665101478,19.322401656974176,22.50285291274276,7.829229545352838,potato,deficient,deficient,deficient,excess,1
148.07013149239654,16.462276634556737,86.53783803277214,4.511999410205691,wheat,optimal,deficient,optimal,deficient,5
98.6226171189777,8.979514723836164,89.47474245674914,5.143040933629434,rice,deficient,deficient,optimal,deficient,2
98.93152193728102,19.895676170812862,88.13890711623982,5.65493508481277,tomato,deficient,deficient,optimal,optimal,4
7.600955089652357,58.44047523559951,20.89639196249036,7.496871098579319,maize,deficient,optimal,optimal,excess,0
67.76653364956309,66.42425970061356,83.95678064911172,7.497976703717397,rice,deficient,optimal,optimal,excess,2
108.9245440370465,87.69569422362156,46.62365245871874,5.6181083965747725,rice,optimal,excess,deficient,optimal,2
26.2088058216318,7.416814823239675,30.584491750292344,5.662240985778436,sugarcane,deficient,deficient,deficient,optimal,3
8.841625650994352,79.23097088749559,21.920067761698757,8.060122985824206,rice,deficient,excess,deficient,excess,2
62.39648995894353,25.11384412071626,64.8517730858814,5.233729694658541,rice,deficient,optimal,deficient,deficient,2
9.371128393280918,63.76703773089359,83.43381282037187,5.458365877270674,tomato,deficient,optimal,optimal,deficient,4
90.04873543461814,89.02688177257113,75.54371591307427,5.0173657509241565,rice,deficient,excess,optimal,deficient,2
49.0296151407241,21.2340183646987,88.1268867578613,7.765548765215446,sugarcane,deficient,deficient,optimal,optimal,3
52.33130721458836,84.43743992110673,30.35602076008585,7.051759881015504,potato,deficient,optimal,deficient,excess,1
112.30091000330152,28.976832586961127,81.97321185026567,7.799999801771897,maize,optimal,optimal,optimal,excess,0
36.7802670047716,43.86704923293969,98.16542290511904,6.496194165188058,wheat,deficient,optimal,optimal,optimal,5
37.78317072320258,30.876750460674007,45.38340537885645,8.07015788121369,potato,deficient,deficient,deficient,excess,1
52.11738259340988,34.366106809028565,35.63209241684381,5.1786696498373885,potato,deficient,deficient,deficient,deficient,1
38.88994437073201,35.381413521876595,45.973421074966886,6.686483645427748,sugarcane,deficient,deficient,optimal,optimal,3
118.77629000886373,16.604797640588195,70.32258508825436,5.361120508173206,rice,optimal,deficient,optimal,deficient,2
7.785825950802715,19.59042122945088,37.87471780349212,4.538640485474026,wheat,deficient,deficient,deficient,deficient,5
105.8118467749318,62.94698328849479,67.88072698025469,6.439332928346747,rice,optimal,optimal,optimal,optimal,2
33.09738970299736,8.197942068462794,32.668701733196244,6.796231750025507,sugarcane,deficient,deficient,deficient,optimal,3
106.08497287380014,21.1383891979982,86.4978178836465,7.975764798698051,potato,optimal,deficient,deficient,excess,1
148.68256963724062,73.85450083703924,19.193900202339456,5.78145196699824,tomato,optimal,optimal,deficient,optimal,4
127.77284439280244,52.08999937982712,38.36261040138565,8.273374954414338,wheat,optimal,optimal,deficient,excess,5
59.37484801736218,42.78917240946845,53.83487027696601,6.563976807826193,rice,deficient,optimal,deficient,excess,2
120.7381302669567,54.52139430212352,19.8359686782593,6.084881675605055,wheat,optimal,optimal,deficient,optimal,5
122.8079202755368,12.164478638762873,16.04278575115092,5.817377911246679,rice,optimal,deficient,deficient,optimal,2
113.15075949658149,19.237419372369786,72.89606046325827,6.863092282913951,tomato,optimal,deficient,deficient,excess,4
64.32164479161753,57.3730157087465,50.09073068315195,7.589333948774579,potato,deficient,optimal,deficient,excess,1
67.4435806671122,18.082096135672053,12.943731840150075,5.974028280542677,wheat,deficient,deficient,deficient,deficient,5
100.78926527847054,45.40855851866403,27.921844148428967,5.529628269858584,potato,optimal,deficient,deficient,optimal,1
7.961536686969241,79.39135316031354,94.93885244149092,4.974363542054667,rice,deficient,excess,optimal,deficient,2
52.794487704377474,39.80579051231409,39.355249210742926,7.170987303425608,wheat,deficient,optimal,deficient,excess,5
55.55944118756194,53.01491698958505,22.70000007556153,7.180369188897432,sugarcane,deficient,optimal,deficient,optimal,3
43.65832781690664,25.956689339241592,98.74713124018504,6.427030838268159,tomato,deficient,deficient,optimal,optimal,4
17.776186995865615,10.088559974892522,31.06056735870028,6.374186550487886,potato,deficient,deficient,deficient,optimal,1
19.76246361087709,63.91601865291921,21.491523392641387,8.181081038611474,sugarcane,deficient,optimal,deficient,excess,3
118.97346218057268,65.68436563670952,49.59699269584193,6.248942305510939,maize,optimal,optimal,optimal,optimal,0
96.58925735008977,6.691122894615008,10.505076945022257,5.421749479369803,tomato,deficient,deficient,deficient,deficient,4
93.3758230954052,32.58166918839554,71.59101017086914,6.1169649129707295,potato,deficient,deficient,deficient,optimal,1
140.31328694800186,31.460695404303,39.908682365191225,8.43739572594091,rice,optimal,optimal,deficient,excess,2
88.76120460899297,23.993046348006853,42.560448725662845,5.4923532724271045,maize,optimal,optimal,optimal,deficient,0
14.63862201009457,47.533375811255006,34.61712363690148,4.7640977488357645,maize,deficient,optimal,optimal,deficient,0
81.8261871226376,36.39657946249488,21.18980035649328,7.069410624531558,tomato,deficient,deficient,deficient,excess,4
29.243339525732896,76.32478079595016,96.00282166304216,7.382723249976211,maize,deficient,optimal,optimal,excess,0
141.7050375433608,51.00968339432632,19.788124864349435,7.029507311720796,sugarcane,optimal,optimal,deficient,optimal,3
90.80510907308016,59.318850370522206,59.03107183828036,5.554571086226241,rice,deficient,optimal,deficient,optimal,2
43.96033045159897,7.321177639029143,43.78310278394344,4.664349474738071,maize,deficient,deficient,optimal,deficient,0
38.82367820672484,29.52595066686292,83.53089858123492,8.350155314747584,rice,deficient,optimal,optimal,excess,2
138.40919584556184,40.2343877692938,31.180794317751968,7.702863187363468,wheat,optimal,optimal,deficient,excess,5
63.83325124393108,85.96608111159122,53.36279957046124,5.67207263800962,wheat,deficient,excess,optimal,deficient,5
36.12055502231135,61.86903566375509,99.30440603472924,8.443337478018242,rice,deficient,optimal,optimal,excess,2
97.78258430252798,27.66834742710956,72.32856828397792,7.51390891308252,tomato,deficient,deficient,deficient,excess,4
58.13526513834064,22.0647227434871,70.19937061482997,6.223611636776711,wheat,deficient,deficient,optimal,optimal,5
138.2077173929001,8.130934991844793,12.638828788471258,8.333835772786522,potato,optimal,deficient,deficient,excess,1
106.43452156360884,27.82796524358797,93.06091647660638,4.642580268955996,rice,optimal,optimal,optimal,deficient,2
30.31778050334924,8.823562219184828,65.96380995247334,7.493938619831603,tomato,deficient,deficient,deficient,excess,4
114.38278094323118,39.49972402397487,89.5518478088952,8.094171956091996,rice,optimal,optimal,optimal,excess,2
47.29065697640706,24.40243172940042,75.28477169207001,8.348108077636681,potato,deficient,deficient,deficient,excess,1
5.374331914532603,8.472382251134425,97.3280547369639,7.772830508297314,potato,deficient,deficient,deficient,excess,1
53.77126207282085,43.60888057304844,77.37459415490068,6.3216278164306585,wheat,deficient,optimal,optimal,optimal,5
149.0927919576569,41.80054891631424,21.63416671038741,7.1361185242504295,tomato,optimal,deficient,deficient,excess,4
69.57708022678915,79.16258757695816,74.82824234889243,4.622446162101316,sugarcane,deficient,optimal,optimal,deficient,3
31.425149431698767,46.84557956359613,14.405600544528967,7.289351835689296,sugarcane,deficient,deficient,deficient,optimal,3
64.1024777082652,10.79089919484093,41.27421607103389,4.7713600057065175,wheat,deficient,deficient,optimal,deficient,5
100.5211795741697,54.53500420668333,72.20293997893833,7.1264811036016535,tomato,optimal,optimal,deficient,excess,4
11.173713021717797,37.03956020596479,60.99172282780566,6.299181875327527,maize,deficient,optimal,optimal,optimal,0
30.914499596475068,13.158420107629247,23.682590184001057,6.773415644162959,sugarcane,deficient,deficient,deficient,optimal,3
34.4024868030901,34.32815175259111,39.986631237860045,5.60091445019502,wheat,deficient,optimal,deficient,deficient,5
7.349900951159527,51.050116153267645,89.69758411017908,6.302086869827322,wheat,deficient,optimal,optimal,optimal,5
49.587565711343,38.116019322244846,95.77823602481703,7.099062214080508,rice,deficient,optimal,optimal,excess,2
60.58168793230875,36.980793968452446,50.33760254239628,4.911303785663986,rice,deficient,optimal,deficient,deficient,2
74.93040114804333,24.339696483363657,65.52530934979274,4.602228749876106,maize,optimal,optimal,optimal,deficient,0
79.98823740232983,85.89648978245143,78.16365368984607,6.680686874949775,maize,optimal,optimal,optimal,optimal,0
84.80027312736972,55.07537459496685,50.79922039648246,6.444683235780294,tomato,deficient,optimal,deficient,optimal,4
93.65281483877273,20.175416540315,81.69349533669438,6.042703937288195,potato,deficient,deficient,deficient,optimal,1
31.540370653593627,29.282128877131164,69.26864409830642,5.786375578225055,potato,deficient,deficient,deficient,optimal,1
93.77377769548276,87.72182144202172,59.75594261748457,7.354266845548405,potato,deficient,optimal,deficient,excess,1
8.825940158913614,58.8665170641994,20.59311164142222,8.233614955347818,rice,deficient,optimal,deficient,excess,2
24.00510968134879,87.07151259313477,84.88927868451806,5.9534034564146125,wheat,deficient,excess,optimal,deficient,5
75.21545121116772,37.08010344538277,54.25708181416688,6.610436020875145,sugarcane,deficient,deficient,optimal,optimal,3
126.57849543780414,45.08701646170721,19.294329456978595,7.546239616386964,wheat,optimal,optimal,deficient,excess,5
148.36978741154857,5.733710546566535,98.94310179710266,4.63931480005926,rice,optimal,deficient,optimal,deficient,2
28.651181375676657,40.403713476924935,57.438182073082686,8.38456762983689,maize,deficient,optimal,optimal,excess,0
71.83916129000737,49.699000571768536,72.29162865971695,8.041564708637596,potato,deficient,deficient,deficient,excess,1
110.5170887541124,54.16633393060557,52.26849149257021,7.504927166879778,wheat,optimal,optimal,optimal,excess,5
47.56224800974187,26.434082547095286,44.567974188198406,6.286177160297128,wheat,deficient,deficient,optimal,optimal,5
103.85587839518575,33.97351959178273,30.082750799462687,7.442063693962875,potato,optimal,deficient,deficient,excess,1
132.01729699440165,34.062342305562446,99.31261988242608,6.005745956414398,rice,optimal,optimal,optimal,optimal,2
72.5200048505149,22.369868361794403,23.81866915931436,6.393626388029698,rice,deficient,optimal,deficient,optimal,2
74.75110640392734,87.97786070837027,44.17674310105938,8.360678438246342,sugarcane,deficient,optimal,optimal,excess,3
5.957909187521139,30.032594770213265,99.24021359470358,7.703411336503489,maize,deficient,optimal,optimal,excess,0
44.37390259148663,23.672976772498245,66.82672079478161,8.063363779148016,potato,deficient,deficient,deficient,excess,1
85.84722757360329,13.454290586500363,87.34810183985068,7.333490399081661,rice,deficient,deficient,optimal,excess,2
130.6999525304256,14.54497755223414,98.64928566457804,5.950248119709311,maize,optimal,deficient,optimal,optimal,0
47.04916255373502,77.55333641187916,81.50191183761979,7.613648717070223,wheat,deficient,optimal,optimal,excess,5
18.972430419066832,23.20526151686629,69.40450234444731,6.419766867370626,rice,deficient,optimal,optimal,optimal,2
59.88348721397902,39.55275586036748,49.42393059281608,5.222401568243045,tomato,deficient,deficient,deficient,deficient,4
98.07559648820552,22.51079964281556,24.57907043532137,7.368113056565503,sugarcane,optimal,deficient,deficient,optimal,3
76.42370155603493,33.79340554074169,70.46105357966712,7.511834868894749,rice,deficient,optimal,optimal,excess,2
66.04512836161555,75.80937007339524,95.11230397112948,5.741109209626933,maize,optimal,optimal,optimal,optimal,0
62.42615199235144,68.51376445548695,49.60752285554429,8.000405700849946,maize,optimal,optimal,optimal,excess,0
132.25259229906158,58.68338708136804,91.94539031525385,4.933273803639447,tomato,optimal,optimal,optimal,deficient,4
104.21821463014574,75.10732654200582,43.75924780045938,5.9574253107257,tomato,optimal,optimal,deficient,optimal,4
78.7407195918273,55.45075258454013,93.3222650201259,5.846309372603388,wheat,deficient,optimal,optimal,deficient,5
41.68037255370413,79.33716511063436,15.21538378378903,7.351316774685661,tomato,deficient,optimal,deficient,excess,4
16.357388933057322,12.182764992422335,32.833369868762375,6.918161497643872,wheat,deficient,deficient,deficient,excess,5
109.70799012027793,81.27915900136301,52.47069550103201,5.685556351766527,maize,optimal,optimal,optimal,optimal,0
25.833004558803346,25.409693062819063,34.79123322619089,5.228757430815417,maize,deficient,optimal,optimal,deficient,0
132.81361522188655,72.27230692295159,27.929187433196613,7.576228000759887,rice,optimal,excess,deficient,excess,2
106.72156454279695,55.79913662895387,73.28022525251586,5.784614311346473,maize,optimal,optimal,optimal,optimal,0
46.89181828445635,83.857629588846,71.8349304460933,4.602451278654853,maize,deficient,optimal,optimal,deficient,0
22.8144748679266,87.37668634550714,94.65656373344396,7.868538115997563,wheat,deficient,excess,optimal,excess,5
